SKU,Title,Image,Manufacturer (Brand),Released Date,Price,Specifications,Descriptions,URL
goodsmile10048,Echidna: Tea Party Ver. ,https:////images.goodsmile.info/cgm/images/product/20200911/10048/74221/large/33b0c0fc8aaaa2edbcb5ce54c8482b5e.jpg,"
                          KADOKAWA Corporation
                      ",2021/03,"¥16,600
                       (Before Tax)
                      ", Painted 1/7th scale ABS&PVC figure with stand included. Approximately 195mm in height.,"
""Now you can talk to me all you'd like. So, what do you want to ask?""
From the ""Re:ZERO -Starting Life in Another World-: The Heroines' Tea Party"" event that took place at the Tree Village shop in Tokyo Solamachi in November 2017 comes a scale figure series based on the official illustration from the event. The fifth figure of the series is the Witch of Greed, Echidna.
Echidna has a gentle, quiet expression on her face as she enjoys the tea party. Her beautiful white hair and slim outfit have been recreated in stunning detail. Be sure to display her with the other Tea Party series figures of Emilia, Ram, Rem and Beatrice!

What is KDcolle?
What is KDcolle?
KADOKAWA presents a new figure brand, KDcolle (KADOKAWA Collection), featuring figures with style only possible for KADOKAWA to create. With a charm unique to experienced publishing company KADOKAWA, we bring you a new series of figures sure to make your heart beat with excitement! Expect more from the KDcolle series coming soon! 

",https://www.goodsmile.info/en/product/10048/Echidna+Tea+Party+Ver.html
goodsmile10031,Nendoroid Tomato Head ,https:////images.goodsmile.info/cgm/images/product/20200909/10031/74184/large/4853ff47396d1fbc924adb2062c77e23.jpg,"
                          Good Smile Company
                      ",2021/03,"¥5,636
                       (Before Tax)
                      ", Painted ABS&PVC non-scale fully articulated figure with stand included. Approximately 100mm in height.,"
Fresh from the oven!
From the popular game Fortnite comes a Nendoroid inspired by the Tomato Head outfit! The figure is fully articulated so you create your own action-packed scenes!
Tomato Head is ready to get a slice of the action with the Axeroni pickaxe and rocket launcher. Be sure to add Tomato Head to your collection, along with the other Nendoroids in the Fortnite series!
Set Contents:

Tomato Head part x1
Body
Right Arm Part (Articulated) x1
Right Hand Parts x3
Left Arm Part (Articulated) x1
Left Hand Parts x3
Right Leg Part (Articulated) x1
Left Leg Part (Articulated) x1
Special Delivery Back Bling
Axeroni Pickaxe
Rocket Launcher

",https://www.goodsmile.info/en/product/10031/Nendoroid+Tomato+Head.html
goodsmile9376,Madoka Kaname: Rabbit Ears Ver. ,https:////images.goodsmile.info/cgm/images/product/20200323/9376/68493/large/22238b32f2e96193e67f5225ad5fedf8.jpg,"
                          FREEing
                      ",2021/03,"¥28,000
                       (Before Tax)
                      ", Painted 1/4th scale PVC product with stand included. Approximately 410mm in height.,"
Madoka Kaname in an adorable dress with rabbit ears!
From the popular anime film ""Puella Magi Madoka Magica The Movie -Rebellion-"" comes a big size figure of Madoka Kaname! She has been recreated in an adorable original one piece dress with matching rabbit ears.
Madoka's gentle expression and dynamic pose have been brought to life by sculptor Hiroshi (Sakurazensen) in extraordinary detail. Be sure to add her to your collection!
",https://www.goodsmile.info/en/product/9376/Madoka+Kaname+Rabbit+Ears+Ver.html
goodsmile9384,Felicia Mitsuki ,https:////images.goodsmile.info/cgm/images/product/20200324/9384/68535/large/0e019e0595e6a8a6baaf446eede20b69.jpg,"
                          Phat!
                      ",2021/03,"¥14,800
                       (Before Tax)
                      ", Painted PVC 1/8th scale complete product with stand included. Approximately 190mm in height.,"
""Witches... I'll get rid of them all!""
From the smartphone game with a currently airing anime series, ""Puella Magi Madoka Magica Side Story: Magia Record"" comes a 1/8th scale figure of Felicia Mitsuki! Felicia has been recreated swinging her giant hammer. Her unique hood and ribbon have been faithfully recreated based on her original design. Be sure to display her with Sana Futaba (sold separately) for an even grander display!
",https://www.goodsmile.info/en/product/9384/Felicia+Mitsuki.html
goodsmile9316,Nendoroid Saburo Yamada ,https:////images.goodsmile.info/cgm/images/product/20200228/9316/67995/large/9222ee2bc6c400fedd172d4ef02c68b4.jpg,"
                          FREEing
                      ",2021/03,"¥5,500
                       (Before Tax)
                      ", Painted ABS&PVC non-scale articulated figure with stand included. Approximately 100mm in height.,"
From Hypnosis Mic comes a Nendoroid of Saburo Yamada!
From ""Hypnosis Mic -Division Rap Battle-"" comes a Nendoroid of Saburo Yamada from the Ikebukuro Division! He comes with three face plates including his standard expression, an intense rap battle expression and a smiling expression.
Saburo also comes with a chess set as an optional part. His ""MC.L.B"" hypnosis mic is included as well. Display with the other Nendoroids in the ""Hypnosis Mic -Division Rap Battle-"" Nendoroid series to recreate rap battles and other situations! Be sure to add the youngest of the three Yamada brothers to your collection!
",https://www.goodsmile.info/en/product/9316/Nendoroid+Saburo+Yamada.html
goodsmile8996,b'Uguisumaru ',https:////images.goodsmile.info/cgm/images/product/20191119/8996/65375/large/f9f15849938e36f7644f5615815bccda.jpg,b'\n                          ORANGE ROUGE\n                      ',2021/03,"b'\xc2\xa512,545\n                       (Before Tax)\n                      '", Painted 1/8th scale ABS&PVC figure with stand included. Approximately 225mm in height.,"b'\n""I am the Kobizen sword Uguisumaru. I\'m not sure where I got my name from, but well, I\'m pleased to meet you.""\r\n\nFrom the popular browser and smartphone game ""Touken Ranbu -ONLINE-"" comes a 1/8th scale figure of Uguisumaru! His standing pose has been faithfully recreated. His clear gaze as though staring straight into your heart, naturally confident stance and muscular build visible underneath his outfit have all been captured and meticulously recreated. Enjoy all of the charming details of the sculpt that can only exist in figure form. Be sure to add him to your collection!\n\xe2\x96\xbcUguisumaru Special Introduction Page with Rotatable View!\nhttp://orangerouge.com/uguisumaru/en/\n\n'",https://www.goodsmile.info/en/product/8996/Uguisumaru.html
goodsmile9893,Nendoroid Dabi ,https:////images.goodsmile.info/cgm/images/product/20200803/9893/72873/large/801673d0ce36c9fcab3cbb71fd8bcc97.jpg,"
                          Good Smile Company
                      ",2021/03,"¥5,000
                       (Before Tax)
                      ", Painted ABS&PVC non-scale fully articulated figure with stand included. Approximately 100mm in height.,"
""That's sad... Shoto...  Todoroki...""
From the popular anime series ""My Hero Academia"" comes a Nendoroid of Dabi, member of the League of Villains! He comes with three face plates including a standard expression, a condescending laughing expression and a crazed expression! 
Three kinds of flame effect parts for recreating Dabi's unidentified Quirk are included along with a ""FOOOOSH"" text plate for recreating action scenes. Be sure to add him to your collection!
Set Contents:

Back and Front Hair Parts
Face Plates x3
Body x1
Right Arm Part (Articulated) x1
Right Arm Parts x4
Left Arm Part (Articulated) x1
Left Arm Parts x3
Right Leg Part x1
Left Leg Parts x2
Flame Effect Parts x3
Text Plate Part x1

",https://www.goodsmile.info/en/product/9893/Nendoroid+Dabi.html
goodsmile10185,Filo ,https:////images.goodsmile.info/cgm/images/product/20201006/10185/75390/large/0cae93d6c73251791a89d3b7016e7c16.jpg,"
                          KADOKAWA Corporation
                      ",2021/03,"¥14,000
                       (Before Tax)
                      ", Painted 1/7th scale ABS&PVC complete product with stand included. Approximately 130mm in height.,"
""Time to dig in!""
From the anime series ""The Rising of the Shield Hero"" comes a 1/7th scale figure of the Filolial Queen Filo! Filo has been recreated chowing down on a hotdog. Her blonde hair, fluffy wings, delicate skin and blue eyes have been faithfully painted in stunning detail. Be sure to add her to your collection!

What is KDcolle?
KADOKAWA presents a new figure brand, KDcolle (KADOKAWA Collection), featuring figures with style only possible for KADOKAWA to create. With a charm unique to experienced publishing company KADOKAWA, we bring you a new series of figures sure to make your heart beat with excitement! Expect more from the KDcolle series coming soon! 

",https://www.goodsmile.info/en/product/10185/Filo.html
goodsmile9733,figma Female Swimsuit Body (Makoto) ,https:////images.goodsmile.info/cgm/images/product/20200703/9733/71646/large/95b6a788e5c6034141e3831731553486.jpg,"

                            Max Factory
                          
",2021/03,"¥3,545
                       (Before Tax)
                      ", Painted ABS&PVC non-scale articulated figure with stand included. Approximately 135mm in height,"
Summertime activities in figma form!
The original character Makoto has arrived in a sporty swimsuit!

She comes with a determined smiling face plate.
The figma is taller than figma Swimsuit Body (Emily), and features an overall more toned physique.
A T-shirt made of flexible material is also included.
The figure is standard figma size, allowing you to switch head parts with other characters! (Not compatible with all figmas.)
An articulated figma stand is included, which allows various poses to be taken.

",https://www.goodsmile.info/en/product/9733/figma+Female+Swimsuit+Body+Makoto.html
goodsmile10238,b'POP UP PARADE Yuna ',https:////images.goodsmile.info/cgm/images/product/20201016/10238/75880/large/cd6097d909e79c6a2ea2e9e26c51938c.jpg,b'\n                          Good Smile Company\n                      ',2021/03,"b'\xc2\xa53,545\n                       (Before Tax)\n                      '", Painted ABS&PVC non-scale articulated figure with stand included. Approximately 170mm in height.,"b'\nYuna from ""Kuma Kuma Kuma Bear"" joins the POP UP PARADE series!\nPOP UP PARADE is a new series of figures that are easy to collect with affordable prices and releases planned just four months after preorders begin! Each figure typically stands around 17-18cm in height and the series features a vast selection of characters from popular anime and game series, with many more to be added soon!\nFrom the anime series ""Kuma Kuma Kuma Bear"" comes a POP UP PARADE figure of Yuna! Her Black Bear\'s Glove and White Bear\'s Glove have both been perfectly captured in figure form! Be sure to add her to your collection!\n\xe2\x96\xbcPOP UP PARADE Special Site\nhttps://special.goodsmile.info/popupparade/\n\n\n'",https://www.goodsmile.info/en/product/10238/POP+UP+PARADE+Yuna.html
goodsmile10175,PLAMAX MS-10 SENOUMARU ,https:////images.goodsmile.info/cgm/images/product/20201002/10175/75290/large/45aa2e70c6c7233faa4b2a12826986f7.jpg,"

                            Max Factory
                          
",2021/03,"¥4,000
                       (Before Tax)
                      ", ABS&PS&PE ready-to-assemble non-scale plastic model kit. Foil stickers included. Approximately 80mm in height.,"
The 10th model in the Wataru series is SENOUMARU!
From the anime series ""Mashin Hero Wataru"" comes a PLAMAX plastic model of SENOUMARU! SENOUMARU's swords and trident are included along with hand parts to pose the model holding them. The model features a wide range of articulation, allowing you to recreate the pose from its lethal technique. Be sure to display with RYUOUMARU and KUOUMARU!

This model kit makes use of snap-fit connections for easy assembly. No glue required.
Gripping hands, weapon holding hands and open hands are included.
Foil stickers are used to represent the coloring of certain areas.

",https://www.goodsmile.info/en/product/10175/PLAMAX+MS+10+SENOUMARU.html
